title,content,url,source,published_date
Asosiasi Pengusaha Ponorogo Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Ponorogo menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Ponorogo. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Trenasia,2026-04-11
Pelaku Usaha di Tuban Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Tuban menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Tuban. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Tuban.",,JPNN,2026-04-27
Petugas SE2026 di Semarang Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Semarang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Semarang. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Republika,2026-04-07
Sejumlah Kendala Warnai Pencacahan SE2026 di Jakarta Pusat,"Petugas SE2026 di Jakarta Pusat mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Investor Daily,2026-04-24
"Capaian SE2026 di Banyuwangi Sesuai Target, Ini Datanya","BPS Banyuwangi mencatat lebih dari 2,3 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Progres pencacahan di wilayah perkotaan Banyuwangi cenderung lebih cepat dibanding wilayah pedesaan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Banyuwangi. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,The Jakarta Post,2026-04-18
Akademisi: SE2026 di Padang Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Padang menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Padang. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,CNBC Indonesia,2026-04-09
Pencacahan Lapangan SE2026 Resmi Dimulai di Bojonegoro,"Ribuan petugas mulai turun ke lapangan di Bojonegoro untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. BPS Bojonegoro mengerahkan 85 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Bojonegoro yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Bojonegoro tercakup.",,Liputan6,2026-04-27
Bangkalan Mulai Tahap Pencacahan Sensus Ekonomi 2026,"Ribuan petugas mulai turun ke lapangan di Bangkalan untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Bangkalan. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,JPNN,2026-04-19
Akademisi: SE2026 di Pekanbaru Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Pekanbaru menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Pekanbaru. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Detik,2026-04-17
Pelaku Usaha di Pamekasan Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Pamekasan menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Pamekasan. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Pamekasan.",,IDN Times,2026-04-25
Sejumlah Kendala Warnai Pencacahan SE2026 di Semarang,"Petugas SE2026 di Semarang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Semarang. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Katadata,2026-04-05
"Capaian SE2026 di Pamekasan Sesuai Target, Ini Datanya","BPS Pamekasan mencatat lebih dari 1,1 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Pamekasan. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Infobank,2026-04-04
Petugas SE2026 Mulai Turun ke Lapangan di Madiun,"Ribuan petugas mulai turun ke lapangan di Madiun untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Madiun. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Madiun tercakup.",,Tempo,2026-04-20
Pamekasan Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Pamekasan, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Pamekasan yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Liputan6,2026-04-25
Asosiasi Pengusaha Bangkalan Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Bangkalan menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Bangkalan. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Media Indonesia,2026-04-22
BPS: 230 ribu Unit Usaha di Bekasi Sudah Terdata dalam SE2026,"BPS melaporkan progres pencacahan lapangan SE2026 di Bekasi telah mencapai 38 persen dari total target unit usaha. Progres pencacahan di wilayah perkotaan Bekasi cenderung lebih cepat dibanding wilayah pedesaan. BPS menargetkan seluruh unit usaha di Bekasi dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Bekasi. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Koran Tempo,2026-04-25
Petugas SE2026 Mulai Turun ke Lapangan di Solo,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Solo, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Solo. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,The Jakarta Post,2026-04-16
Pencacahan Lapangan SE2026 Resmi Dimulai di Tuban,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Tuban, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Tuban yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,JPNN,2026-04-05
Akademisi: SE2026 di Pontianak Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Pontianak menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Pontianak. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Merdeka.com,2026-04-07
Petugas SE2026 Mulai Turun ke Lapangan di Surabaya,"Ribuan petugas mulai turun ke lapangan di Surabaya untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Surabaya yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Radar Surabaya,2026-04-26
Progres Pencacahan SE2026 di Blitar Capai 54 Persen,"BPS Blitar mencatat lebih dari 480 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Blitar. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Infobank,2026-04-05
Pelaku Usaha di Probolinggo Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Probolinggo menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Probolinggo. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Radar Surabaya,2026-04-26
Pencacahan Lapangan SE2026 Resmi Dimulai di Malang,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Malang, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Malang. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Warta Ekonomi,2026-04-26
Asosiasi Pengusaha Jakarta Selatan Apresiasi Persiapan SE2026,"Sejumlah lembaga perbankan di Jakarta Selatan menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Jakarta Selatan. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Warta Ekonomi,2026-04-06
Progres Pencacahan SE2026 di Jakarta Selatan Capai 79 Persen,"BPS melaporkan progres pencacahan lapangan SE2026 di Jakarta Selatan telah mencapai 78 persen dari total target unit usaha. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Jakarta Selatan. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Berita Satu,2026-04-08
Pelaku Usaha di Makassar Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Makassar menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Makassar. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Makassar.",,Investor Daily,2026-04-24
Warga Semarang Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Semarang menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Semarang. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Semarang.",,Bisnis Indonesia,2026-04-27
Pencacahan Lapangan SE2026 Resmi Dimulai di Madiun,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Madiun, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. BPS Madiun mengerahkan 1,1 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Madiun yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Radar Madura,2026-04-17
Akademisi: SE2026 di Manado Penting untuk Kebijakan Ekonomi Lokal,"Sejumlah lembaga perbankan di Manado menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Manado. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Radar Surabaya,2026-04-22
"Capaian SE2026 di Solo Sesuai Target, Ini Datanya","BPS Solo mencatat lebih dari 900 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. BPS menargetkan seluruh unit usaha di Solo dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Solo. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Media Indonesia,2026-04-27
Denpasar Mulai Tahap Pencacahan Sensus Ekonomi 2026,"Ribuan petugas mulai turun ke lapangan di Denpasar untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Denpasar. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Katadata,2026-04-20
Pekanbaru Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Pekanbaru, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. BPS Pekanbaru mengerahkan 1,8 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Pekanbaru yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Jawa Pos,2026-04-04
"BPS: 2,3 juta Unit Usaha di Bandung Sudah Terdata dalam SE2026","BPS melaporkan progres pencacahan lapangan SE2026 di Bandung telah mencapai 86 persen dari total target unit usaha. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Progres pencacahan di wilayah perkotaan Bandung cenderung lebih cepat dibanding wilayah pedesaan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Bandung. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Merdeka.com,2026-04-14
Pelaku Usaha di Solo Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Solo menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Solo. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Times Indonesia,2026-04-13
Sejumlah Kendala Warnai Pencacahan SE2026 di Probolinggo,"Sejumlah petugas SE2026 di Probolinggo melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Probolinggo. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,CNBC Indonesia,2026-04-17
Pencacahan Lapangan SE2026 Resmi Dimulai di Mojokerto,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Mojokerto, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. BPS Mojokerto mengerahkan 350 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Mojokerto yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Mojokerto tercakup.",,Suara.com,2026-04-03
Pencacahan Lapangan SE2026 Resmi Dimulai di Padang,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Padang, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Padang. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Padang tercakup.",,Jawa Pos,2026-04-11
"BPS: 1,1 juta Unit Usaha di Padang Sudah Terdata dalam SE2026","BPS Padang mencatat lebih dari 1,4 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Progres pencacahan di wilayah perkotaan Padang cenderung lebih cepat dibanding wilayah pedesaan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Padang. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Radar Madura,2026-04-11
Madiun Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Madiun, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Madiun yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,JPNN,2026-04-24
Petugas SE2026 Mulai Turun ke Lapangan di Semarang,"Ribuan petugas mulai turun ke lapangan di Semarang untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Semarang yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Semarang tercakup.",,Kontan,2026-04-15
Petugas SE2026 Mulai Turun ke Lapangan di Surabaya,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Surabaya, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Surabaya. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Surabaya tercakup.",,Kumparan,2026-04-11
BPS: 480 ribu Unit Usaha di Malang Sudah Terdata dalam SE2026,"BPS Malang mencatat lebih dari 1,1 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Progres pencacahan di wilayah perkotaan Malang cenderung lebih cepat dibanding wilayah pedesaan. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Malang. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Warta Ekonomi,2026-04-06
Semarang Mulai Tahap Pencacahan Sensus Ekonomi 2026,"Ribuan petugas mulai turun ke lapangan di Semarang untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Semarang yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Bisnis Indonesia,2026-04-18
Pelaku Usaha di Bekasi Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Bekasi menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Bekasi. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Bekasi.",,Antara News,2026-04-12
